run_uid,campaign_id,variant_id,test_run_id,run_dir,recorded_verdict,lineage_verdict,latest_ledger_verdict,disposition,review_type,review_queue_csv,reason,manual_action
a34715ae-1559-4529-8db2-21c3c6976f97,es_aqr_bab_factor_state,low_bab_daily_rebound_long_0935,run1,backtest-campaigns/es_aqr_bab_factor_state/low_bab_daily_rebound_long_0935/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
0d5f92d1-a412-4cff-9745-117551d59f18,es_aqr_bab_factor_state,low_bab_z63_rebound_long_1100,run1,backtest-campaigns/es_aqr_bab_factor_state/low_bab_z63_rebound_long_1100/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
cf52deff-7dd8-489c-aa92-14123274402b,es_aqr_bab_factor_state,low_bab_z63_rebound_long_1100,stop_widen_rescue1,backtest-campaigns/es_aqr_bab_factor_state/low_bab_z63_rebound_long_1100/ES/stop_widen_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
ed031f00-eb64-4b2b-af67-49282ba4b609,es_aqr_bab_factor_state,low_bab_z63_rebound_long_1100,rescue1,backtest-campaigns/es_aqr_bab_factor_state/low_bab_z63_rebound_long_1100/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
343a8847-e248-42f4-a2ee-838194115735,es_archive_morning_orderflow_hold_retest,broad_large_alignment_1030_flatten_1515,run1,backtest-campaigns/es_archive_morning_orderflow_hold_retest/broad_large_alignment_1030_flatten_1515/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
b3298a46-c4a9-4c48-b8b8-3908066a9c4c,es_archive_morning_orderflow_hold_retest,large10_flow_1030_flatten_1515,run1,backtest-campaigns/es_archive_morning_orderflow_hold_retest/large10_flow_1030_flatten_1515/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
a426118a-1824-4e7e-831e-fad7a9f0facf,es_archive_morning_orderflow_hold_retest,large20_flow_1030_flatten_1515,run1,backtest-campaigns/es_archive_morning_orderflow_hold_retest/large20_flow_1030_flatten_1515/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
66d3729b-e32f-471e-9d30-cdfe915f71f4,es_archive_morning_orderflow_hold_retest,signed_flow_1030_flatten_1515,run1,backtest-campaigns/es_archive_morning_orderflow_hold_retest/signed_flow_1030_flatten_1515/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
1688ef0c-a157-41d0-ac39-40da6afbb4cf,es_archive_morning_orderflow_hold_retest,signed_flow_1030_flatten_1530,run1,backtest-campaigns/es_archive_morning_orderflow_hold_retest/signed_flow_1030_flatten_1530/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
3c0a0759-150a-46be-a2fa-c6464e7d0064,es_bankruptcy_distress_regime_reversion,business_ch11_growth_prior_down_long_1130,stop_widen_rescue1,backtest-campaigns/es_bankruptcy_distress_regime_reversion/business_ch11_growth_prior_down_long_1130/ES/stop_widen_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
7b6ce8a4-a8d0-4817-b141-7e1959e96026,es_bankruptcy_distress_regime_reversion,business_ch11_growth_prior_down_long_1130,run2,backtest-campaigns/es_bankruptcy_distress_regime_reversion/business_ch11_growth_prior_down_long_1130/ES/run2,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
993bbb2f-de1d-4433-a291-2ce45accf36d,es_bankruptcy_distress_regime_reversion,business_ch11_growth_prior_down_long_1130,rescue1,backtest-campaigns/es_bankruptcy_distress_regime_reversion/business_ch11_growth_prior_down_long_1130/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
a717748c-1369-4cfd-b7b8-185c9307c6ed,es_bankruptcy_distress_regime_reversion,business_ch11_growth_prior_down_long_1130,run1,backtest-campaigns/es_bankruptcy_distress_regime_reversion/business_ch11_growth_prior_down_long_1130/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
25c5ea81-1451-4b62-aab3-6649b6c3d0ee,es_bankruptcy_distress_regime_reversion,business_ch11_share_prior_down_long_1330,run1,backtest-campaigns/es_bankruptcy_distress_regime_reversion/business_ch11_share_prior_down_long_1330/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
5196d3a4-3f04-4df6-ad61-ceed8839db9b,es_bankruptcy_distress_regime_reversion,business_ch11_share_prior_down_long_1330,run2,backtest-campaigns/es_bankruptcy_distress_regime_reversion/business_ch11_share_prior_down_long_1330/ES/run2,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
bab18c34-aa6b-4f0b-bf0d-3d6f6f58daea,es_bankruptcy_distress_regime_reversion,business_ch11_share_prior_down_long_1330,rescue1,backtest-campaigns/es_bankruptcy_distress_regime_reversion/business_ch11_share_prior_down_long_1330/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
bcdb41fe-02f8-400e-bb57-75d5b0715a2e,es_bankruptcy_distress_regime_reversion,chapter11_share_prior_down_long_1330,rescue1,backtest-campaigns/es_bankruptcy_distress_regime_reversion/chapter11_share_prior_down_long_1330/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
dcd0cf0d-f421-4fdd-997f-dcce99fd7717,es_bankruptcy_distress_regime_reversion,chapter11_share_prior_down_long_1330,run1,backtest-campaigns/es_bankruptcy_distress_regime_reversion/chapter11_share_prior_down_long_1330/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
ebd53307-540c-4572-bdb1-78de51b84bd4,es_bankruptcy_distress_regime_reversion,chapter11_share_prior_down_long_1330,run2,backtest-campaigns/es_bankruptcy_distress_regime_reversion/chapter11_share_prior_down_long_1330/ES/run2,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
91570145-a18b-4776-9a3e-debcba9f9053,es_bankruptcy_distress_regime_reversion,total_ch11_growth_prior_down_long_1130,rescue1,backtest-campaigns/es_bankruptcy_distress_regime_reversion/total_ch11_growth_prior_down_long_1130/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
946a19b0-a96e-4788-b36a-4bef4d700165,es_bankruptcy_distress_regime_reversion,total_ch11_growth_prior_down_long_1130,run1,backtest-campaigns/es_bankruptcy_distress_regime_reversion/total_ch11_growth_prior_down_long_1130/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
e5aa36fa-7796-4050-9d97-50222c484755,es_bankruptcy_distress_regime_reversion,total_ch11_growth_prior_down_long_1130,run2,backtest-campaigns/es_bankruptcy_distress_regime_reversion/total_ch11_growth_prior_down_long_1130/ES/run2,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
20cd2897-4be3-4f32-a225-e0a00434d089,es_bankruptcy_distress_regime_reversion,total_ch11_z_prior_up_short_1330,run2,backtest-campaigns/es_bankruptcy_distress_regime_reversion/total_ch11_z_prior_up_short_1330/ES/run2,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
4768820b-3611-4228-9844-bcaead00b70f,es_bankruptcy_distress_regime_reversion,total_ch11_z_prior_up_short_1330,rescue1,backtest-campaigns/es_bankruptcy_distress_regime_reversion/total_ch11_z_prior_up_short_1330/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
52b56e47-9fd6-4df8-8490-a5b3a361d990,es_bankruptcy_distress_regime_reversion,total_ch11_z_prior_up_short_1330,run1,backtest-campaigns/es_bankruptcy_distress_regime_reversion/total_ch11_z_prior_up_short_1330/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
2774b06f-a947-4ee7-9da7-4e94bd7020e8,es_bls_macro_release_day_drift,combined_bls_release_low_range_long_1200,rescue1,backtest-campaigns/es_bls_macro_release_day_drift/combined_bls_release_low_range_long_1200/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
2a6ce1f5-9cb4-41c4-9acf-3476c84c12e4,es_bls_macro_release_day_drift,combined_bls_release_low_range_long_1200,run1,backtest-campaigns/es_bls_macro_release_day_drift/combined_bls_release_low_range_long_1200/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
1c9e8261-18a9-4275-85ff-26a855d36e48,es_bls_macro_release_day_drift,combined_bls_release_momentum_long_1130,tp_min_rr_rescue1,backtest-campaigns/es_bls_macro_release_day_drift/combined_bls_release_momentum_long_1130/ES/tp_min_rr_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
29e2a5ad-f154-4216-83a0-d796e7908f8c,es_bls_macro_release_day_drift,combined_bls_release_momentum_long_1130,run1,backtest-campaigns/es_bls_macro_release_day_drift/combined_bls_release_momentum_long_1130/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
9485e001-2dcc-4050-9505-80856eb83268,es_bls_macro_release_day_drift,combined_bls_release_momentum_long_1130,rescue1,backtest-campaigns/es_bls_macro_release_day_drift/combined_bls_release_momentum_long_1130/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
2b55e1b9-1fda-4de0-864d-783303fa3add,es_bls_macro_release_day_drift,combined_bls_release_open_long_1000,run1,backtest-campaigns/es_bls_macro_release_day_drift/combined_bls_release_open_long_1000/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
5f738a57-269f-4eca-a5fb-6a01010858f1,es_bls_macro_release_day_drift,combined_bls_release_open_long_1000,rescue1,backtest-campaigns/es_bls_macro_release_day_drift/combined_bls_release_open_long_1000/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
81c82f39-e65f-4b48-a6b9-9330a03647c6,es_bls_macro_release_day_drift,cpi_release_open_long_1000,rescue1,backtest-campaigns/es_bls_macro_release_day_drift/cpi_release_open_long_1000/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
be46321f-8b67-46ed-9f8d-0f70cda13b83,es_bls_macro_release_day_drift,cpi_release_open_long_1000,run1,backtest-campaigns/es_bls_macro_release_day_drift/cpi_release_open_long_1000/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
2d0b1a67-51cb-47e4-bc0e-f09c07a535bd,es_bls_macro_release_day_drift,employment_release_open_long_1000,stop_widen_rescue1,backtest-campaigns/es_bls_macro_release_day_drift/employment_release_open_long_1000/ES/stop_widen_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
34c85d5a-59c7-4328-9812-990057fbda55,es_bls_macro_release_day_drift,employment_release_open_long_1000,rescue1,backtest-campaigns/es_bls_macro_release_day_drift/employment_release_open_long_1000/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
b02398c7-c547-4bf9-98fe-d43151ad17ca,es_bls_macro_release_day_drift,employment_release_open_long_1000,run1,backtest-campaigns/es_bls_macro_release_day_drift/employment_release_open_long_1000/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
cd95173e-f752-4393-a89e-b96ec3b5e13a,es_cboe_implied_correlation_intraday,falling_cor3m_long_1200,rescue1,backtest-campaigns/es_cboe_implied_correlation_intraday/falling_cor3m_long_1200/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
e612772b-ed50-4200-b3cf-be1e245406f7,es_cboe_implied_correlation_intraday,falling_cor3m_long_1200,run1,backtest-campaigns/es_cboe_implied_correlation_intraday/falling_cor3m_long_1200/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
2c5e9bc8-8053-4450-a24a-298a1e5a83ae,es_cboe_implied_correlation_intraday,high_cor3m_short_1000,run1,backtest-campaigns/es_cboe_implied_correlation_intraday/high_cor3m_short_1000/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
77d4049c-589d-4f82-890a-29166827728a,es_cboe_implied_correlation_intraday,high_cor3m_short_1000,rescue1,backtest-campaigns/es_cboe_implied_correlation_intraday/high_cor3m_short_1000/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
2403b310-7073-413c-93af-6e31fa227755,es_cboe_implied_correlation_intraday,high_short_term_correlation_short_1330,stop_widen_rescue1,backtest-campaigns/es_cboe_implied_correlation_intraday/high_short_term_correlation_short_1330/ES/stop_widen_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
